"espece_id","section","subsection","champ","valeur","ordre","doctrine","activation_status"
"WAPITI","outputs_engines","ENGINE_SITES_CRITIQUES","alimentation","Rut : clairières, vallées ouvertes, zones de transition","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_SITES_CRITIQUES","eau","Mise bas : zones isolées, couvert dense, proximité d’eau","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_HABITAT","types_couverts","prairies ouvertes adjacentes à forêts mixtes","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_HABITAT","types_couverts","vallées fluviales","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_HABITAT","types_couverts","zones de transition prairie-forêt","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_HABITAT","types_couverts","forêts matures pour repos","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_HABITAT","types_couverts","zones de pente modérée pour rut","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_HABITAT","mosaiques_foret_agriculture","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_HABITAT","zones_humides","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_HABITAT","zones_thermiques","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_HABITAT","zones_ouvertes","prairies ouvertes adjacentes à forêts mixtes","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_HABITAT","zones_ouvertes","zones de transition prairie-forêt","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_HABITAT","zones_matures","forêts matures pour repos","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_HABITAT","zones_transition","zones de transition prairie-forêt","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_RUT","actif","True","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_RUT","comportements","rut, déplacements accrus, formation de harems","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_RUT","sites","Rut : clairières, vallées ouvertes, zones de transition","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_RUT","sites","Frottis / souilles : zones de rut, corridors","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_NIDIFICATION","actif","False","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_NIDIFICATION","sites","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_EAU","sites_eau","Mise bas : zones isolées, couvert dense, proximité d’eau","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_EAU","zones_humides","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_MINERAUX","sodium","importance des minéraux (Na, Ca, Mg) dans certaines régions","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_MINERAUX","calcium","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_MINERAUX","magnesium","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
